1786,3.5114002227783203,4.968584060668945,
3572,7.121050119400024,10.097545623779297,
14288,28.45762610435486,40.42239999771118,
11,0.038428544998168945,0.11973714828491211,
1727,3.486323595046997,5.06890606880188,
624,1.2798740863800049,1.8229146003723145,
624,1.4935970306396484,2.1473348140716553,
624,1.3839082717895508,2.0570781230926514,
624,1.261486291885376,1.7703638076782227,
624,1.2607324123382568,1.7687463760375977,
624,1.2742204666137695,1.7889657020568848,
624,1.270836353302002,1.7930901050567627,
624,1.4388494491577148,1.9952669143676758,
624,1.2782347202301025,1.7930243015289307,
15547,30.732003688812256,43.93899869918823,
409,0.832202672958374,1.2032127380371094,
10202,0.8367631435394287,0.8377618789672852,
409,0.0,0.35150861740112305,
409,0.8287789821624756,1.1893339157104492,
409,0.9297869205474854,1.3088674545288086,
409,0.8383376598358154,1.2045516967773438,
409,0.8337230682373047,1.2254056930541992,
409,0.8704485893249512,1.2322797775268555,
409,0.8410718441009521,1.2120826244354248,
409,0.9236576557159424,1.4387614727020264,
409,0.8155307769775391,1.205296277999878,
409,0.8306534290313721,1.190077781677246,
409,0.833627462387085,1.2047646045684814,
409,0.9187254905700684,1.3112590312957764,
409,0.8934102058410645,1.309330701828003,
409,0.8417930603027344,1.223069190979004,
409,0.8590288162231445,1.2210595607757568,
409,0.9503123760223389,1.3141553401947021,
409,0.8990812301635742,1.3153862953186035,
409,0.9699461460113525,1.3828885555267334,
409,0.9195389747619629,1.2725989818572998,
409,0.935260534286499,1.2882757186889648,
409,0.9297053813934326,1.311572790145874,
409,0.8600327968597412,1.2489993572235107,
409,0.895643949508667,1.2574632167816162,
409,0.8869123458862305,1.2655510902404785,
409,0.9146463871002197,1.345123291015625,
409,0.9165382385253906,1.2756364345550537,
409,0.8727724552154541,1.2475700378417969,
409,0.8948473930358887,1.273747205734253,
1768,6.329093933105469,8.645149230957031,
1849,6.650340795516968,9.278853178024292,
1849,3.87160325050354,5.497257709503174,
1849,3.664357900619507,5.1825878620147705,
1849,3.643364429473877,5.125596761703491,
